15997;7331;Vista;11114133870705;2;2005
15998;7073;SuperiorCard;33339027359838;2;2008
16000;3319;Distinguish;55558861829488;4;2007
16002;7804;Vista;11119373496630;1;2007
16006;7135;SuperiorCard;33333443186656;3;2007
16011;3231;Distinguish;55553866375776;2;2008
16013;4378;SuperiorCard;33337911010073;7;2007
16015;3477;ColonialVoice;77776661577643;8;2005
16020;5720;Vista;11118727076114;9;2005
16029;3472;ColonialVoice;77778250269611;4;2008
16030;2620;SuperiorCard;33337922370323;2;2008
16031;4735;Distinguish;55552776556011;6;2008
16033;2479;SuperiorCard;33333541730370;11;2005
16036;3274;Distinguish;55556709321966;7;2007
16037;8014;SuperiorCard;33333799312525;4;2008
16039;6512;SuperiorCard;33337184083271;12;2007
16042;4732;SuperiorCard;33333469643030;1;2006
16045;3111;ColonialVoice;77774324488538;7;2005
16049;7781;SuperiorCard;33339594413699;2;2006
11726;5366;Distinguish;55557416068941;10;2006
11732;3007;Vista;11113877273056;11;2007
11735;2858;Vista;11113518396721;1;2005
11738;5910;SuperiorCard;33337698197267;1;2007
11742;4261;Distinguish;55558947978040;11;2008
11748;4189;ColonialVoice;77775138901933;8;2006
11749;5018;Vista;11117987434578;7;2006
11754;6276;Distinguish;55554035091789;9;2005
11761;8150;Vista;11111622994819;5;2007
11764;5718;ColonialVoice;77771892604949;9;2007
11767;7199;SuperiorCard;33335569784066;5;2006
11776;4357;Vista;11117306960033;8;2005
11777;7279;Vista;11114031047302;7;2008
11780;3530;ColonialVoice;77773396160317;11;2005
11785;6721;ColonialVoice;77772989998378;12;2006
11796;7476;Vista;11115237802237;5;2005
11799;5506;SuperiorCard;33334000890149;3;2005
11801;5529;Distinguish;55558962077947;8;2008
11805;4575;Distinguish;55559019080902;9;2008
11811;3945;SuperiorCard;33338142978449;12;2006
11819;5679;SuperiorCard;33338724443675;1;2005
14832;3766;SuperiorCard;33332715912302;7;2005
14833;7391;SuperiorCard;33334814222423;7;2007
14841;8339;Distinguish;55559402628205;5;2008
14842;7188;Vista;11116141538456;2;2005
14847;1732;ColonialVoice;77779097498712;12;2006
14848;4421;Distinguish;55554205864237;1;2005
14850;6039;Vista;11117031705957;1;2008
14851;3486;ColonialVoice;77778384687817;1;2008
14859;2907;SuperiorCard;33337663455460;11;2008
14865;6242;Vista;11118225057107;9;2006
14866;3168;Vista;11111691084783;3;2008
14867;3708;ColonialVoice;77777341022775;7;2006
14872;3867;SuperiorCard;33339249761920;12;2006
14879;8454;Distinguish;55556775319714;7;2007
14880;3509;Distinguish;55554095832789;9;2007
14881;5307;Distinguish;55559238690715;5;2005
14883;3334;ColonialVoice;77778010412048;5;2006
14886;2883;Vista;11115971364048;12;2005
14890;3805;SuperiorCard;33331520148985;10;2007
14892;8029;ColonialVoice;77777544626221;4;2008
14893;3368;Distinguish;55555272927930;1;2006
14896;7113;ColonialVoice;77775134330718;1;2007
14901;2932;ColonialVoice;77773552504776;10;2006
14906;6155;Vista;11114882468164;5;2007
14907;8710;SuperiorCard;33333011079382;5;2005
14911;7874;Distinguish;55554565753716;7;2008
14915;2934;Vista;11114688322872;8;2008
14918;8592;SuperiorCard;33333099068836;3;2008
14921;8403;ColonialVoice;77776931910843;8;2007
14922;7779;ColonialVoice;77778517546122;4;2007
14923;2754;SuperiorCard;33335799359227;1;2006
14930;7315;Vista;11118143535473;7;2005
14931;5080;ColonialVoice;77775460535376;12;2005
14934;8010;Vista;11112048680768;10;2008
14938;5984;SuperiorCard;33337901762613;1;2006
14946;7857;SuperiorCard;33337001481004;5;2005
14949;6513;SuperiorCard;33338554992918;11;2006
14953;7122;ColonialVoice;77771192232486;4;2007
14960;5212;ColonialVoice;77772595588034;11;2005
14963;2882;SuperiorCard;33337740488705;8;2006
14967;8565;ColonialVoice;77773481401830;1;2006
14969;7015;Distinguish;55556726374092;7;2007
14974;1733;SuperiorCard;33337901400738;11;2005
14975;4500;SuperiorCard;33336761823173;10;2006
14988;5758;Distinguish;55554859994791;9;2008
14989;3543;ColonialVoice;77771665383413;7;2006
14992;5329;Distinguish;55558152650788;12;2005
14994;4340;Distinguish;55553446081193;10;2008
14995;7358;SuperiorCard;33338788216632;10;2007
15001;5929;Vista;11119143047283;6;2005
15004;5044;SuperiorCard;33336336343274;5;2008
15007;7089;Vista;11113623456900;3;2007
15008;4213;Vista;11118114675593;4;2007
15017;3015;SuperiorCard;33336950047941;8;2007
15021;4784;Distinguish;55553842445255;11;2005
15022;6142;SuperiorCard;33336528591216;10;2006
15031;5629;Vista;11117511839722;10;2006
15038;3245;SuperiorCard;33337237846229;1;2006
15039;8379;Distinguish;55551403569235;10;2005
15041;8429;SuperiorCard;33335765382217;9;2006
15042;3952;SuperiorCard;33339454374282;5;2006
15045;8621;ColonialVoice;77776406228162;7;2007
15048;3689;SuperiorCard;33333715060286;8;2005
15051;2881;Vista;11111167093225;12;2008
15053;4159;Distinguish;55552980389038;7;2007
15056;7085;Vista;11116852445467;10;2008
15057;7638;ColonialVoice;77772324064958;6;2008
15058;7025;SuperiorCard;33334364653087;6;2008
15059;2429;SuperiorCard;33334406663010;5;2007
15060;2701;SuperiorCard;33337311688139;2;2007
15062;7055;SuperiorCard;33333794840849;11;2005
15068;3507;ColonialVoice;77777295089534;7;2006
15069;6129;ColonialVoice;77773943433822;6;2005
15070;2804;Distinguish;55558754386940;6;2005
15073;8639;SuperiorCard;33337255316630;1;2005
15075;7979;SuperiorCard;33335028696374;6;2006
15077;7501;Distinguish;55552212281576;11;2006
15081;5942;Distinguish;55557383502042;4;2007
15082;2743;Vista;11118159589738;6;2006
15084;7131;Distinguish;55551809890654;3;2007
15086;6145;Distinguish;55556584717750;3;2005
15091;8016;SuperiorCard;33332278351021;3;2006
15095;4703;SuperiorCard;33338661017081;10;2006
15096;1734;Vista;11116904851405;11;2006
15099;4652;Distinguish;55554437697813;3;2008
16521;8440;Distinguish;55558379649552;10;2008
16524;6665;SuperiorCard;33331686601791;2;2005
16528;7498;Vista;11111768821144;4;2005
16532;4203;Vista;11111994467906;1;2006
16534;5895;Vista;11116689949348;11;2007
16540;6752;Distinguish;55555070656401;1;2007
16541;5372;Distinguish;55557020008876;10;2008
16546;8048;Vista;11113253933894;10;2006
16547;5394;ColonialVoice;77771423467203;4;2006
16550;7866;SuperiorCard;33337895900142;4;2005
16556;7156;Distinguish;55559314388788;5;2007
16558;3980;Vista;11112295163988;2;2008
16561;4141;ColonialVoice;77776325967419;1;2008
16568;6779;SuperiorCard;33339972458292;10;2008
16571;6027;ColonialVoice;77776242441332;3;2006
16578;7355;SuperiorCard;33332258541124;8;2006
16586;5221;Distinguish;55559945991808;4;2008
16592;6341;Distinguish;55558208570615;6;2007
16593;5040;Vista;11119197233788;11;2006
16598;4617;Vista;11113200204883;3;2007
16599;6441;SuperiorCard;33331619767609;10;2008
16600;6272;Vista;11117333063268;11;2005
16605;3348;ColonialVoice;77776318070203;11;2008
16607;6467;SuperiorCard;33331364185609;6;2006
16615;3205;Distinguish;55552075414839;12;2008
16617;4878;ColonialVoice;77775906120704;7;2005
16621;1741;Distinguish;55554882644203;1;2008
16623;5070;SuperiorCard;33333228397010;9;2007
16629;4984;Vista;11114001441348;11;2006
16631;3395;ColonialVoice;77775926785435;9;2006
16635;2954;Distinguish;55553379861995;8;2006
16643;3845;Vista;11112752344273;9;2007
16644;5232;ColonialVoice;77771910422044;5;2007
16646;4450;Vista;11114190274106;1;2008
16647;3683;Distinguish;55552490387948;12;2006
16654;2626;Distinguish;55559092634828;3;2006
16656;5558;SuperiorCard;33338374610133;2;2007
16657;4809;SuperiorCard;33332915160060;1;2005
16663;4966;Distinguish;55557486600218;2;2005
16666;3564;SuperiorCard;33335230192563;4;2007
16668;7907;SuperiorCard;33338030215175;12;2007
16676;3037;SuperiorCard;33337790623771;11;2008
16677;5193;Vista;11114636028535;3;2007
16686;6302;SuperiorCard;33339737312053;1;2005
16690;5798;SuperiorCard;33333897873367;12;2006
16693;6491;SuperiorCard;33334509291152;2;2007
16694;5761;Vista;11118139889662;1;2008
16696;5898;SuperiorCard;33332456860497;3;2007
16698;5969;SuperiorCard;33331798061400;7;2006
16699;8211;Distinguish;55551708847265;7;2005
16701;2409;Distinguish;55551871544532;9;2005
16704;3516;ColonialVoice;77778722465164;8;2008
16705;7730;ColonialVoice;77777230750980;6;2005
16712;5021;ColonialVoice;77771909755990;11;2007
16715;8290;Vista;11115191197723;8;2006
16724;5877;ColonialVoice;77777219877346;11;2006
16727;4838;Vista;11115318391034;4;2008
16729;4223;Distinguish;55559585157433;6;2008
16732;2739;Distinguish;55557499435194;11;2005
16735;7357;Vista;11114803149025;4;2005
16736;7568;Vista;11113024454860;10;2005
16737;1742;SuperiorCard;33335193725835;12;2007
16738;6422;Vista;11118547033826;9;2006
16740;5369;Vista;11118104007306;11;2008
16749;5488;ColonialVoice;77778481787902;8;2006
16756;4559;SuperiorCard;33332408617302;6;2006
16757;8495;SuperiorCard;33339881298955;2;2005
16758;6606;Distinguish;55552167603851;5;2008
16760;2905;Distinguish;55555580323402;5;2006
16762;8597;Distinguish;55554654993299;2;2008
16765;4471;ColonialVoice;77774826561250;12;2006
16766;3033;SuperiorCard;33338851485181;11;2006
16771;4731;ColonialVoice;77775318565560;6;2007
16773;6688;SuperiorCard;33335982242729;4;2008
16776;4483;SuperiorCard;33331284991104;9;2006
16781;6987;SuperiorCard;33339771126029;8;2007
16782;4803;SuperiorCard;33334285817877;4;2006
16788;5587;Distinguish;55552455703636;10;2008
16791;5199;SuperiorCard;33332338211055;6;2006
16792;3241;Vista;11118930152059;2;2008
16794;3545;Vista;11114708326172;5;2006
16798;6121;ColonialVoice;77778345217787;6;2005
16799;3134;ColonialVoice;77778651835083;2;2007
17464;4010;ColonialVoice;77779124667334;5;2007
17468;4037;Vista;11111658051128;11;2005
17469;4758;Vista;11117714828449;10;2006
17470;7084;Distinguish;55556123030096;11;2005
17477;7296;SuperiorCard;33332822579967;8;2006
17479;6323;SuperiorCard;33338002685615;10;2007
17480;4269;SuperiorCard;33331581134350;11;2007
17482;3605;Vista;11111860559139;7;2006
17484;6974;SuperiorCard;33337400043109;11;2008
17485;4148;Distinguish;55555926291852;5;2006
17486;7079;Distinguish;55553657323170;1;2006
17499;4676;SuperiorCard;33332152949341;5;2006
17500;3837;Vista;11115658927299;10;2008
17506;7629;Vista;11113557726791;7;2008
17509;8317;Vista;11111888777483;12;2005
17510;5399;Distinguish;55554432742311;2;2008
17512;3799;SuperiorCard;33336367204572;11;2006
17516;5708;SuperiorCard;33337135416668;4;2005
17520;4660;Distinguish;55551882530055;11;2007
17522;6595;SuperiorCard;33338312149008;6;2005
17523;5169;Vista;11111911908952;8;2007
17527;3622;SuperiorCard;33331496868016;11;2006
17532;5950;SuperiorCard;33332685326089;6;2007
17533;3891;Distinguish;55558988776461;12;2005
17534;6168;Distinguish;55559569107098;4;2006
17541;2520;ColonialVoice;77775624892422;1;2008
17542;8595;Distinguish;55552242060271;6;2006
17546;8389;Distinguish;55559045269754;4;2005
17553;3065;Vista;11117441600959;8;2005
16802;4812;Distinguish;55556490872562;10;2008
16804;5258;Distinguish;55559270953271;3;2008
16805;3876;Distinguish;55554548921909;2;2008
16808;3518;Distinguish;55555163217942;5;2006
16809;8017;Vista;11111401991346;4;2007
16811;5466;ColonialVoice;77773080287440;2;2006
16812;8461;Vista;11119600245096;10;2006
16818;3300;Vista;11117516575357;10;2005
16820;2414;Vista;11116696575210;7;2005
16831;6750;Vista;11117201173189;4;2008
16838;6424;Vista;11111961020708;5;2008
16847;5041;Vista;11113207022597;3;2007
16850;3513;SuperiorCard;33335976581661;3;2008
16851;5820;Distinguish;55557894503274;7;2008
16852;4576;Distinguish;55555577595609;7;2007
16854;4350;ColonialVoice;77777497073360;12;2006
16855;3105;Distinguish;55557006394430;7;2008
16859;5222;SuperiorCard;33338558492474;12;2005
16860;3375;ColonialVoice;77772396498620;5;2005
16861;5477;ColonialVoice;77778353208321;3;2008
16865;6891;SuperiorCard;33337616187434;12;2006
16869;7406;Distinguish;55553381481323;5;2007
16876;4830;SuperiorCard;33335276777846;12;2006
16888;7707;Distinguish;55556928276645;12;2005
16891;2751;Vista;11114369564985;6;2008
16897;3714;Distinguish;55555139155481;4;2008
16900;4066;Vista;11112884835125;12;2005
16906;7198;Distinguish;55553954664520;5;2007
16910;6575;Vista;11114562583685;6;2007
16911;5549;ColonialVoice;77777158774896;11;2008
16916;6197;SuperiorCard;33333952797842;12;2008
16918;8538;ColonialVoice;77773270624508;6;2006
16919;3234;Vista;11116508894134;11;2006
16923;5608;ColonialVoice;77775458664293;11;2005
16930;2508;SuperiorCard;33332175698423;6;2005
16931;4485;Distinguish;55554496038282;11;2007
16936;1743;SuperiorCard;33335490668235;1;2008
16949;5444;ColonialVoice;77773077768920;4;2007
16951;6809;Distinguish;55558807877896;5;2007
16953;8667;ColonialVoice;77776339386581;8;2007
16954;3840;Distinguish;55554242916893;5;2007
16956;6251;Distinguish;55558885818217;5;2007
16957;4306;Vista;11113212414043;3;2005
16960;8278;Distinguish;55552219200180;11;2006
16961;7816;Vista;11112149598359;10;2008
16962;7012;Distinguish;55557414430046;4;2006
16966;3063;Vista;11113172285987;6;2005
16970;2979;SuperiorCard;33332452114291;5;2005
16971;7119;SuperiorCard;33331850213905;9;2005
16972;4814;Vista;11112959989701;8;2006
16981;6057;Distinguish;55555925960003;1;2005
16985;5264;ColonialVoice;77775243331802;8;2007
16987;4097;SuperiorCard;33332516522038;1;2005
16990;7039;SuperiorCard;33337664613331;10;2007
17000;7271;Vista;11116550795577;3;2006
17007;6021;SuperiorCard;33332316966948;7;2006
17015;7552;SuperiorCard;33331045083655;7;2006
17016;3200;ColonialVoice;77775967126888;11;2006
17018;5775;Distinguish;55557331981560;7;2008
17023;3998;Vista;11115462009175;5;2006
17024;7765;SuperiorCard;33339082167149;4;2006
17026;5171;ColonialVoice;77777695471700;9;2006
17029;5024;Distinguish;55559095225330;1;2008
17032;7624;SuperiorCard;33337577824338;4;2007
17035;5151;Distinguish;55553561263055;11;2005
17037;2623;ColonialVoice;77777226670283;8;2005
17040;5234;Vista;11118035210799;8;2005
17041;5594;SuperiorCard;33338398517007;10;2005
17043;2502;SuperiorCard;33337564031911;10;2008
17044;7465;ColonialVoice;77775724134638;4;2006
17046;3969;SuperiorCard;33331155877233;11;2008
17050;8720;Distinguish;55551541560324;6;2007
17057;8651;Vista;11114143218715;10;2005
17064;3090;Vista;11112324154556;6;2008
17065;3178;SuperiorCard;33337137531860;4;2007
17067;7103;Distinguish;55553396823447;9;2006
17072;3199;Vista;11113391346525;12;2006
17075;5825;Vista;11118999547346;12;2005
17076;6865;Distinguish;55555522833705;4;2008
17080;8172;ColonialVoice;77777628082459;5;2007
17086;4389;SuperiorCard;33331889630910;5;2007
17091;7411;Vista;11112432203717;1;2005
17092;4345;ColonialVoice;77771170883178;5;2006
17094;7010;ColonialVoice;77777069414492;6;2005
17103;8179;Vista;11116723350376;2;2007
17112;6230;ColonialVoice;77776511883084;7;2006
17113;7255;Distinguish;55558895271327;7;2006
17114;2929;ColonialVoice;77779905757186;9;2005
17120;8416;Vista;11116267854467;8;2007
17124;3216;Vista;11111763088839;9;2006
17126;2730;Vista;11115292081581;5;2006
17127;8262;SuperiorCard;33333232898497;12;2005
17129;3341;ColonialVoice;77772819906810;8;2007
17135;4594;Vista;11118657059998;11;2006
17136;5690;SuperiorCard;33331659368140;5;2006
17137;5398;Vista;11115832874035;12;2006
17143;6651;SuperiorCard;33331064492684;7;2005
17148;3186;ColonialVoice;77771849016872;5;2007
17150;3796;SuperiorCard;33336027562857;8;2006
17152;5215;ColonialVoice;77777918870045;12;2005
17156;3209;Distinguish;55556988599877;6;2008
17157;3753;Vista;11113760015172;3;2005
17163;3731;ColonialVoice;77772338971484;5;2007
17166;1744;Vista;11111490598589;10;2005
17167;5689;SuperiorCard;33331861114310;10;2008
17173;6674;ColonialVoice;77779289871656;7;2008
17174;7130;ColonialVoice;77773033199709;6;2006
17178;4753;Vista;11112661294404;1;2006
17179;6342;ColonialVoice;77773002845186;7;2007
17182;3519;Distinguish;55555802425443;7;2007
17184;6691;SuperiorCard;33337297956662;7;2008
17185;3541;Vista;11117099722752;10;2006
17188;8189;SuperiorCard;33338247544841;7;2005
17189;7444;Distinguish;55553610903011;9;2007
17193;3404;Distinguish;55554734568594;6;2006
17194;3775;ColonialVoice;77776266152345;1;2006
17195;8284;Vista;11118252040894;12;2005
17198;6180;SuperiorCard;33336685285461;10;2007
17204;3124;Vista;11119674361490;9;2006
17205;2413;ColonialVoice;77774002536239;10;2005
17209;8394;Vista;11119629900620;3;2005
17211;7626;ColonialVoice;77778766836753;3;2006
17212;7738;Distinguish;55559150157131;6;2008
17214;6234;SuperiorCard;33333636276634;9;2008
17217;6555;Vista;11113073498783;8;2007
17223;2494;Distinguish;55551013865144;5;2006
17224;5731;Distinguish;55556783901721;5;2005
17229;3249;Distinguish;55554029756638;11;2006
17234;3664;SuperiorCard;33337434840130;2;2006
17236;2847;ColonialVoice;77777058151184;9;2007
17237;8556;Distinguish;55554151339392;5;2008
17240;2556;SuperiorCard;33331232183800;1;2006
17242;5334;ColonialVoice;77777503550503;7;2007
17243;7283;Vista;11117880496956;6;2007
17245;7667;Distinguish;55553663462518;6;2005
17246;6563;SuperiorCard;33338840902921;11;2007
17256;6102;SuperiorCard;33338358588521;8;2007
17258;3888;Distinguish;55558395070769;6;2008
17259;5955;Distinguish;55555818565418;10;2005
17261;5784;SuperiorCard;33335666358867;12;2005
17264;4684;Distinguish;55554118087324;12;2005
17269;5816;SuperiorCard;33339683772389;2;2007
17276;5891;ColonialVoice;77773727882629;12;2007
17278;2472;ColonialVoice;77775030634996;6;2005
17281;2524;Vista;11112035204232;8;2007
17289;7145;Distinguish;55558142106219;12;2005
17294;3267;ColonialVoice;77777844301401;5;2006
17297;4199;SuperiorCard;33334113091435;4;2008
17300;8177;SuperiorCard;33331323221287;8;2008
17301;5292;Vista;11115659033018;8;2007
17302;3262;Vista;11111178545355;4;2007
17303;4244;SuperiorCard;33335724384852;10;2008
17305;6858;Vista;11117557032570;2;2006
17306;8136;SuperiorCard;33338169938534;7;2006
17307;3313;SuperiorCard;33331496882796;3;2007
17312;3381;ColonialVoice;77778743791823;6;2006
17313;6438;SuperiorCard;33337128787225;8;2007
17314;2433;SuperiorCard;33336271864831;8;2006
17316;6922;Vista;11112531223203;2;2005
17318;2653;Distinguish;55551620361006;10;2005
17321;4596;ColonialVoice;77779261302762;3;2007
17324;8450;ColonialVoice;77775510663107;3;2005
17326;1745;Vista;11116205110714;11;2008
17327;2448;SuperiorCard;33337447630556;12;2007
17328;8522;Vista;11111462416609;1;2006
17337;4609;Vista;11112942589936;12;2008
17338;6868;SuperiorCard;33331847850851;11;2005
17345;4000;Distinguish;55552299726560;8;2006
17351;4257;SuperiorCard;33332171985137;4;2008
17358;2842;SuperiorCard;33334876967354;10;2007
17359;3278;ColonialVoice;77775411216345;8;2008
17360;5780;ColonialVoice;77771273910368;12;2006
17361;4165;ColonialVoice;77778627553952;2;2008
17362;4139;Distinguish;55552621449070;2;2005
17365;5695;ColonialVoice;77777043482508;8;2006
17367;8418;Vista;11118914885302;5;2008
17373;6567;ColonialVoice;77776252126663;11;2008
17374;5410;ColonialVoice;77771016679806;4;2006
17377;7469;ColonialVoice;77777002644976;12;2007
17378;7033;Distinguish;55556898048959;7;2008
17379;2766;SuperiorCard;33335958843402;4;2006
17382;4183;Vista;11116464984262;7;2008
17389;3973;ColonialVoice;77773285628972;8;2008
17390;4177;Distinguish;55552707808496;2;2007
17391;7643;Distinguish;55555370592984;10;2005
17393;5178;ColonialVoice;77777231248455;7;2007
17395;2939;ColonialVoice;77779133309174;5;2006
17396;5034;Vista;11118689271504;7;2005
17397;2764;ColonialVoice;77773839040098;10;2006
17406;8094;Distinguish;55551358663947;5;2007
17409;8367;ColonialVoice;77771810571456;10;2008
17413;3170;Vista;11111870851930;6;2007
17420;5699;Vista;11111282978805;8;2008
17421;2958;ColonialVoice;77779542514820;6;2006
17423;7719;ColonialVoice;77776580079386;5;2007
17425;6252;SuperiorCard;33333925582128;6;2008
17426;4654;Distinguish;55557803284552;1;2005
17427;5254;ColonialVoice;77777758550552;1;2008
17428;4437;Vista;11115518041557;11;2007
17429;3812;SuperiorCard;33338585111402;11;2006
17430;3720;SuperiorCard;33334937093611;3;2007
17432;8210;ColonialVoice;77776477397190;1;2008
17435;3738;SuperiorCard;33333735152105;10;2005
17442;4240;ColonialVoice;77771897503557;11;2005
17444;8494;Distinguish;55557826537633;11;2008
17448;7041;Vista;11117696687896;5;2005
17450;5992;Distinguish;55553048208876;1;2008
17451;7503;Vista;11119984090642;2;2005
17453;3151;ColonialVoice;77774836013290;11;2007
17455;6983;ColonialVoice;77777590584049;12;2006
16146;6378;Distinguish;55554208260377;8;2006
16147;5967;Vista;11111093534098;5;2007
16153;5324;ColonialVoice;77775309987101;2;2005
16155;7181;SuperiorCard;33332900998173;2;2008
16157;7320;SuperiorCard;33339397939587;10;2005
16159;4571;Distinguish;55554675948966;7;2007
16161;4685;Distinguish;55558530962355;5;2006
16178;2826;Vista;11114188056772;9;2005
16179;2450;Distinguish;55553457832854;4;2006
16181;6284;ColonialVoice;77777849094294;6;2005
16196;4170;Vista;11112158708952;11;2007
16199;4243;ColonialVoice;77777303190150;7;2007
16202;2616;Distinguish;55554864920147;4;2005
16204;4295;SuperiorCard;33333509526283;5;2008
16205;8062;Vista;11113415595050;2;2006
16207;5180;ColonialVoice;77776469559859;10;2008
16208;3259;ColonialVoice;77778567951103;4;2007
16225;3810;SuperiorCard;33337289239525;5;2005
16226;3230;ColonialVoice;77771161840338;5;2008
16238;7247;Vista;11112119332358;12;2008
16243;3248;Vista;11113393017071;6;2005
16244;2586;Distinguish;55555038030643;12;2005
16245;2827;SuperiorCard;33335274167763;2;2008
16251;8582;ColonialVoice;77773636870432;3;2005
16254;3222;ColonialVoice;77772765224348;3;2008
16255;3606;Vista;11113267923943;10;2005
16256;4597;Distinguish;55552089429200;2;2005
16270;7695;SuperiorCard;33337485218806;4;2008
16280;5706;SuperiorCard;33333122092398;6;2006
16282;6327;ColonialVoice;77776398883962;1;2008
16285;4537;Distinguish;55551189571735;5;2006
16287;2398;ColonialVoice;77779430107358;2;2005
16292;4496;Vista;11116352238199;2;2006
16294;6541;Vista;11112582191313;4;2005
16298;7137;Vista;11115160390493;11;2005
16302;4990;Vista;11111513837952;11;2007
16306;6306;Distinguish;55553459439963;4;2008
16308;8696;ColonialVoice;77771921633376;11;2008
16313;3212;ColonialVoice;77778093183326;11;2008
16314;5837;SuperiorCard;33334704600081;11;2005
16321;3263;Vista;11112029415480;9;2006
16323;2567;SuperiorCard;33339192196101;2;2008
16329;2449;Vista;11116739564148;10;2006
16330;5107;SuperiorCard;33333259422486;10;2008
16331;8475;Distinguish;55559765625494;6;2007
16334;2696;Vista;11111495802047;5;2005
16335;2509;Vista;11114109205999;1;2005
16339;4304;Vista;11117428986586;7;2007
16344;4419;ColonialVoice;77779207757184;1;2006
16345;2558;Distinguish;55556632489817;9;2007
16350;3860;Vista;11115002011145;10;2005
16351;4916;Distinguish;55553413817966;2;2007
16352;2674;ColonialVoice;77778507746471;7;2008
16354;8678;Vista;11113102507931;1;2007
16357;7086;ColonialVoice;77771864126552;11;2006
16358;6033;Vista;11117323777647;9;2007
16359;8472;ColonialVoice;77779911765703;5;2006
16361;3772;ColonialVoice;77776654979050;9;2007
16363;8327;SuperiorCard;33339877063365;3;2006
16364;3563;SuperiorCard;33332268337999;3;2008
16366;7507;Vista;11119669569994;10;2008
16369;7478;ColonialVoice;77778203510772;11;2008
16372;7417;Distinguish;55552693706014;7;2007
16380;8148;SuperiorCard;33339491083806;8;2006
16391;7794;Distinguish;55556941414673;2;2008
16393;4449;SuperiorCard;33332435221840;9;2006
16397;2741;ColonialVoice;77775692550564;9;2007
16398;7975;Vista;11117910116577;2;2006
16400;6760;ColonialVoice;77779828322760;7;2005
16405;3147;ColonialVoice;77777274884859;8;2007
16411;4062;SuperiorCard;33335146650146;11;2007
16414;7555;SuperiorCard;33336125298374;5;2008
16417;6113;Vista;11117863519103;2;2005
16420;6681;ColonialVoice;77779934888641;5;2005
16422;4137;SuperiorCard;33334674033743;2;2006
16423;7819;ColonialVoice;77776378673121;7;2008
16425;2426;Distinguish;55557174061196;4;2006
16430;8484;SuperiorCard;33338303819529;12;2005
16431;8037;Vista;11114917898423;9;2005
16436;6489;ColonialVoice;77779423108837;2;2006
16438;3215;ColonialVoice;77777753637174;4;2008
16445;8644;SuperiorCard;33338878785897;9;2005
16446;6300;Distinguish;55557814087941;4;2007
16448;6167;ColonialVoice;77773676621907;5;2007
16451;5115;Vista;11116180012799;8;2006
16453;3376;ColonialVoice;77779191764587;7;2008
16454;3848;Vista;11115576310137;10;2007
16455;5921;Distinguish;55559975972666;8;2008
16460;4693;SuperiorCard;33334750549615;2;2005
16461;4956;ColonialVoice;77777916217140;3;2008
16462;7080;Distinguish;55551030969773;3;2007
16463;3627;Distinguish;55555882538382;5;2008
16469;8382;ColonialVoice;77778667848355;1;2005
16471;7428;Vista;11118746998827;10;2006
16475;4181;ColonialVoice;77774433934180;4;2005
16477;3681;Distinguish;55556170263682;3;2008
16484;2560;SuperiorCard;33331877237916;10;2005
16489;7884;SuperiorCard;33337992903444;1;2008
16492;6768;SuperiorCard;33336076362820;1;2005
16494;6880;Vista;11117477535744;8;2008
16501;7395;Vista;11114047432261;9;2008
16504;6629;SuperiorCard;33334038670894;7;2007
16505;8266;SuperiorCard;33339695281608;8;2007
16513;5559;Distinguish;55558265626436;12;2006
16516;4351;SuperiorCard;33336592290832;3;2006
16519;3645;Vista;11112338465911;12;2008
19438;2546;Distinguish;55559388507092;12;2008
19439;7826;ColonialVoice;77776151441177;3;2005
19441;5298;Distinguish;55555085495625;2;2006
19443;8243;Distinguish;55552192431994;11;2006
19446;8598;ColonialVoice;77775248369135;8;2006
19447;3615;ColonialVoice;77778952305300;3;2008
19448;7221;SuperiorCard;33335441168164;11;2007
19458;6814;SuperiorCard;33336909394820;10;2005
19462;8155;SuperiorCard;33334381961406;12;2005
19464;6798;ColonialVoice;77771377568999;7;2005
19468;6412;Vista;11117764502453;8;2005
19471;3941;Distinguish;55551954229275;8;2007
19478;8646;ColonialVoice;77774350037576;11;2006
19479;3492;Vista;11117475800126;7;2008
19482;2774;ColonialVoice;77771094232813;8;2008
19486;8112;Vista;11114405391471;6;2007
19488;2447;ColonialVoice;77774003717268;11;2008
19489;2811;Vista;11111689748414;9;2006
19491;4036;Vista;11119060445162;9;2008
19492;5083;ColonialVoice;77775032878506;12;2007
19493;3503;Distinguish;55557725088425;1;2007
19494;7840;Distinguish;55556238588767;5;2005
19495;2514;SuperiorCard;33333697118259;9;2007
19496;8147;Vista;11118283837765;6;2006
19503;8568;SuperiorCard;33337368255281;11;2006
19504;8249;Distinguish;55558242885466;2;2007
19512;3850;Distinguish;55557039530203;6;2008
19517;2630;SuperiorCard;33333175081725;3;2008
19518;4082;SuperiorCard;33337631148522;10;2008
19519;4796;Vista;11114831141467;8;2006
19521;7069;Vista;11117810439563;5;2007
19522;6757;Distinguish;55553720270771;9;2005
19526;8426;SuperiorCard;33338146059958;2;2006
19530;2432;ColonialVoice;77772025182376;9;2007
19533;7405;Distinguish;55554224552794;8;2005
19537;7926;ColonialVoice;77774756881426;12;2008
19541;2775;SuperiorCard;33339981439478;6;2008
19544;2949;Vista;11112450458958;8;2007
19549;5830;SuperiorCard;33333956154599;8;2007
19550;4277;SuperiorCard;33336802089781;6;2008
19551;6016;Vista;11111167939821;11;2006
